tconst,primaryTitle,startYear
tt0058709,Amongst Vultures,1964
tt0058711,Upal,1964
tt0058715,The Gospel According to St. Matthew,1964
tt0058719,Stop Train 349,1963
tt0058721,Viagem aos Seios de Duília,1965
tt0058722,The Thief of Tibadabo,1965
tt0058724,The Visit,1964
tt0058725,Viva Las Vegas,1964
tt0058729,A Mission for Mr. Dodd,1964
tt0058730,Vrtlog,1964
tt0058731,The High Wall,1964
tt0058734,Doggie March,1963
tt0058737,Mark of the Tortoise,1964
tt0058738,Watani habibi,1964
tt0058740,Weekend at Dunkirk,1964
tt0058743,What a Way to Go!,1964
tt0058745,Where Love Has Gone,1964
tt0058747,Wiano,1964
tt0058750,Wild and Wonderful,1964
tt0058751,Winnetou: The Red Gentleman,1964
tt0058753,Witchcraft,1964
tt0058754,Woman of Straw,1964
tt0058756,The World of Henry Orient,1964
tt0058757,Wälsungenblut,1965
tt0058759,Memories,1964
tt0058760,The Magnificent Concubine,1962
tt0058761,A Yank in Viet-Nam,1964
tt0058762,Yolanta,1963
tt0058764,Youngblood Hawke,1964
tt0058765,Your Cheatin' Heart,1964
tt0058767,Little Hare,1965
tt0058770,Zhenitba Balzaminova,1965
tt0058771,Zhivyot takoy paren,1964
tt0058772,Ziddi,1964
tt0058773,Room 13,1964
tt0058774,Zindagi,1964
tt0058777,Zulu,1964
tt0058778,Age of Illusions,1965
tt0058780,Loving Couples,1964
tt0058784,Thermidor,1964
tt0058785,Backfire,1964
tt0058787,My Way Home,1965
tt0058788,Özvegy menyasszonyok,1964
tt0058858,Ironfinger,1965
tt0058863,The 317th Platoon,1965
tt0058864,4 x 4,1965
tt0058869,Abashiri Bangaichi,1965
tt0058870,Abashiri bangaichi: Bôkyô hen,1965
tt0058873,Acompáñame,1966
tt0058877,An Affair of the Skin,1963
tt0058886,The Agony and the Ecstasy,1965
tt0058888,Red Beard,1965
tt0058889,Akash Kusum,1965
tt0058890,Born Under Crossed Stars,1965
tt0058896,Un alma pura,1965
tt0058897,Der Alpenkönig und der Menschenfeind,1965
tt0058898,Alphaville,1965
tt0058901,Latin Lovers,1965
tt0058903,The Rape,1963
tt0058904,Amor amor amor,1965
tt0058907,Andy,1965
tt0058909,Angelique and the King,1966
tt0058911,Die Antike Münze,1965
tt0058917,Arizona Raiders,1965
tt0058920,The Art of Love,1965
tt0058921,Arzoo,1965
tt0058922,The Secret Killer,1965
tt0058924,Long Live the Republic,1965
tt0058925,Atithi,1966
tt0058926,Att angöra en brygga,1965
tt0058930,Baby the Rain Must Fall,1965
tt0058938,The Dolls,1965
tt0058940,Banda,1965
tt0058944,La Barrera,1966
tt0058946,The Battle of Algiers,1966
tt0058947,Battle of the Bulge,1965
tt0058948,The Battle of the Bulge... The Brave Rifles,1965
tt0058961,The Bed and How to Make It!,1966
tt0058962,The Bedford Incident,1965
tt0058965,Berlin um die Ecke,1965
tt0058967,The Best Years,1965
tt0058969,The Big Job,1965
tt0058970,Bikini Paradise,1967
tt0058971,Bílá paní,1965
tt0058975,Hei mei gui,1965
tt0058977,Blindfold,1966
tt0058979,Searching,1966
tt0058981,"Boeing, Boeing",1965
tt0058982,La Bohème,1965
tt0058985,Le Bonheur,1965
tt0058986,How to Keep the Red Lamp Burning,1965
tt0058990,Brainstorm,1965
tt0058997,Bunny Lake Is Missing,1965
tt0058998,Bus Riley's Back in Town,1965
tt0058999,The Bus,1965
tt0059000,Buster Keaton Rides Again,1965
tt0059001,Story of My Foolishness,1966
tt0059002,Hu die bei,1965
tt0059010,El camino de los espantos,1967
tt0059012,Chimes at Midnight,1965
tt0059013,Cargamento prohibido,1966
tt0059014,Carry On Cowboy,1965
tt0059015,Casanova 70,1965
tt0059017,Cat Ballou,1965
tt0059019,Catembe,1965
tt0059022,The Cavern,1964
tt0059023,Chand Aur Suraj,1965
tt0059024,Song of the World,1965
tt0059025,Chappaqua,1966
tt0059028,Chemmeen,1965
tt0059029,The Enchanting Shadow,1960
tt0059030,Chi qing lei,1965
tt0059033,The Story of a Murder,1965
tt0059035,Skies Above,1965
tt0059036,I cento cavalieri,1964
tt0059037,The Cincinnati Kid,1965
tt0059040,Clay,1965
tt0059042,Clint the Stranger,1967
tt0059043,The Collector,1965
tt0059049,Don Camillo in Moscow,1965
tt0059050,Compartiment tueurs,1965
tt0059051,I complessi,1965
tt0059052,Con el viento solano,1966
tt0059060,Cotolay,1965
tt0059063,Man Is Not a Bird,1965
tt0059064,Covik od svita,1965
tt0059065,Crack in the World,1965
tt0059066,Crazy Adventure,1965
tt0059068,La criada malcriada,1965
tt0059069,A Game of Crime,1964
tt0059073,Los cuervos están de luto,1965
tt0059074,Cup Fever,1965
tt0059079,Come Drink with Me,1966
tt0059082,The Lady of the Dawn,1966
tt0059083,Dark Intruder,1965
tt0059084,Darling,1965
tt0059089,De l'amour,1964
tt0059090,If I Were Harap Alb,1965
tt0059091,Dead Birds,1963
tt0059094,Dear Brigitte,1965
tt0059095,The 10th Victim,1965
tt0059097,Just Don't Think I'll Cry,1965
tt0059106,Die! Die! My Darling!,1965
tt0059107,Dingaka,1964
tt0059110,Dizzy Gillespie,1965
tt0059112,Do Not Disturb,1965
tt0059113,Doctor Zhivago,1965
tt0059114,Blood for a Silver Dollar,1965
tt0059115,Sunday Afternoon,1966
tt0059116,The Possessed,1965
tt0059119,Dos meseros majaderos,1966
tt0059125,Dr. Terror's House of Horrors,1965
tt0059127,Dracula: Prince of Darkness,1966
tt0059134,Duel at Sundown,1965
tt0059137,Sunday at Six,1966
tt0059142,E venne un uomo,1965
tt0059143,Norman Wisdom: The Early Bird,1965
tt0059145,The Eleanor Roosevelt Story,1965
tt0059147,There Are No Thieves in This Village,1965
tt0059151,Campus A-Go-Go,1965
tt0059153,It,1966
tt0059159,Pleasures of the Flesh,1965
tt0059160,Eva,1962
tt0059163,The Deceased,1965
tt0059164,The Family Plus One,1965
tt0059166,The Family Jewels,1965
tt0059167,I criminali della metropoli,1967
tt0059168,Fantomas Unleashed,1965
tt0059170,"Faster, Pussycat! Kill! Kill!",1965
tt0059175,Ferry Cross the Mersey,1964
tt0059177,Circus Angel,1965
tt0059179,Passages from James Joyce's Finnegans Wake,1966
tt0059183,The Flight of the Phoenix,1965
tt0059188,Fluffy,1965
tt0059190,The Fool Killer,1965
tt0059195,Fortress of the Dead,1965
tt0059197,Four Days in November,1964
tt0059201,Die fromme Helene,1965
tt0059208,The Lace Wars,1965
tt0059211,Changes in the Village,1963
tt0059212,Gulliver's Travels Beyond the Moon,1965
tt0059213,Gaudeamus igitur,1965
tt0059217,Torment of the Flesh,1965
tt0059221,The Ghost and Mr. Chicken,1966
tt0059224,Girl Happy,1965
tt0059229,Juliet of the Spirits,1965
tt0059231,Glasam za ljubav,1965
tt0059232,The Glory Guys,1965
tt0059235,God kak zhizn,1966
tt0059241,The Wise Guys,1965
tt0059243,The Great Race,1965
tt0059245,The Greatest Story Ever Told,1965
tt0059246,Guide,1965
tt0059250,The Hallelujah Trail,1965
tt0059259,Heidi,1965
tt0059260,Help!,1965
tt0059261,Herbst der Gammler,1967
tt0059263,The Heroes of Telemark,1965
tt0059265,The Gentlemen,1965
tt0059266,The Hour of Truth,1965
tt0059267,Hier Strauss,1965
tt0059269,A High Wind in Jamaica,1965
tt0059274,The Hill,1965
tt0059276,Hokuspokus oder: Wie lasse ich meinen Mann verschwinden...?,1966
tt0059281,The Hour and Turn of Augusto Matraga,1965
tt0059282,Agent 8 3/4,1964
tt0059289,Hrdina má strach,1966
tt0059292,The Twin Swords,1965
tt0059297,I Saw What You Did,1965
tt0059303,Samurai Spy,1965
tt0059304,Ich kauf' mir lieber einen Tirolerhut,1965
tt0059307,Enchanted Isles,1965
tt0059309,In Harm's Way,1965
tt0059311,Incubus,1966
tt0059312,Underworld Informers,1963
tt0059313,Inostranka,1965
tt0059314,Inside Daisy Clover,1965
tt0059317,"I Kill, You Kill",1965
tt0059318,"Me, Me, Me... and the Others",1966
tt0059319,The Ipcress File,1965
tt0059320,Tattooed Life,1965
tt0059321,Iszony,1965
tt0059323,Italiani brava gente,1964
tt0059325,Born in '45,1966
tt0059326,The Chasers,1965
tt0059329,"Hail, Mafia",1965
tt0059340,El juego de la oca,1965
tt0059343,Youth Without Law,1966
tt0059345,Affairs Within Walls,1965
tt0059346,Invasion of Astro-Monster,1965
tt0059347,The Rabbit Is Me,1965
tt0059348,The Coward,1965
tt0059349,Karla,1965
tt0059350,Káta a krokodýl,1966
tt0059351,The Cats,1965
tt0059353,Kazdy mlady muz,1966
tt0059354,Khandan,1965
tt0059355,Kiganjô no bôken,1966
tt0059357,Kimberley Jim,1963
tt0059358,King Rat,1965
tt0059359,A King's Story,1965
tt0059362,The Knack... and How to Get It,1965
tt0059363,Interpol Code 8,1963
tt0059364,Kommissar X - Jagd auf Unbekannt,1966
tt0059371,Kärlek 65,1965
tt0059372,King Thrushbeard,1965
tt0059373,Men and Banners,1965
tt0059379,Laurel and Hardy's Laughing 20's,1965
tt0059380,Tales of a Young Scamp,1964
tt0059387,The 2nd Best Secret Agent in the Whole Wide World,1965
tt0059389,Life at the Top,1965
tt0059392,La llamada,1965
tt0059393,Loco por ellas,1966
tt0059395,"Lola, espejo oscuro",1966
tt0059399,Lord Jim,1965
tt0059401,Lots Weib,1965
tt0059402,The Love Goddesses,1965
tt0059405,The Love Merchant,1966
tt0059408,Love & Kisses,1965
tt0059410,The Loved One,1965
tt0059413,Lucija,1965
tt0059414,Die lustigen Weiber von Windsor,1965
tt0059415,Loves of a Blonde,1965
tt0059417,The Holy Man,1965
tt0059418,Major Dundee,1965
tt0059419,The Majordomo,1965
tt0059424,La mandragola,1965
tt0059428,The Wedding March,1966
tt0059430,Marie Soleil,1964
tt0059435,"Mata Hari, agent H21",1964
tt0059440,At Midnight I'll Take Your Soul,1964
tt0059443,Plantation Boy,1965
tt0059444,La bugiarda,1965
tt0059445,Mere Sanam,1965
tt0059447,Mickey One,1965
tt0059448,Mirage,1965
tt0059453,Mister Buddwing,1966
tt0059454,Mister Moses,1965
tt0059456,Mitt hem är Copacabana,1965
tt0059458,The Moment of Peace,1965
tt0059459,The Moment of Truth,1965
tt0059460,The Money Trap,1965
tt0059462,The Monkey's Uncle,1965
tt0059470,Morituri,1965
tt0059474,Motorpsycho!,1965
tt0059477,Mudhoney,1965
tt0059481,Muhômatsu no isshô,1965
tt0059484,The Murder Game,1965
tt0059488,The Koumiko Mystery,1965
tt0059489,Más bonita que ninguna,1965
tt0059490,Mädchen hinter Gittern,1965
tt0059491,Cloportes,1965
tt0059493,Na odnoy planete,1965
tt0059495,The Dream World of Harrison Marks,1966
tt0059496,The Nanny,1965
tt0059497,Nattmara,1965
tt0059498,Naya Kanoon,1965
tt0059499,Let's Not Get Angry,1966
tt0059500,The Soimaresti Clan,1965
tt0059501,Again the Ringer,1965
tt0059502,Never Too Late,1965
tt0059503,Not Reconciled,1965
tt0059507,Nihon Kyokaku-den: Naniwa-hen,1965
tt0059511,Ninette y un señor de Murcia,1966
tt0059512,Ninety Degrees in the Shade,1965
tt0059515,Nobody Waved Good-bye,1964
tt0059518,None But the Brave,1965
tt0059521,Nine Letters to Bertha,1966
tt0059522,Nights of Farewell,1965
tt0059524,Nylon Noose,1963
tt0059527,The Shop on Main Street,1965
tt0059529,Triumph Over Violence,1965
tt0059535,"Oggi, domani, dopodomani",1965
tt0059540,Once a Thief,1965
tt0059542,One Way Pendulum,1965
tt0059545,Uncle Tom's Cabin,1965
tt0059546,That Man in Istanbul,1965
tt0059549,Operation Crossbow,1965
tt0059550,Operation 'Y' & Other Shurik's Adventures,1965
tt0059551,L'or du duc,1965
tt0059554,An Innocent Witch,1965
tt0059555,Othello,1965
tt0059557,Our Man Flint,1966
tt0059558,The Outlaws Is Coming,1965
tt0059560,The Priest and the Girl,1966
tt0059562,Crime on a Summer Morning,1965
tt0059564,Paris au mois d'août,1966
tt0059565,Six in Paris,1965
tt0059567,Pas de caviar pour tante Olga,1965
tt0059570,Passagem de Nível,1965
tt0059572,Passer passer piger,1965
tt0059573,A Patch of Blue,1965
tt0059575,The Pawnbroker,1964
tt0059578,For a Few Dollars More,1965
tt0059581,Pearls of the Deep,1965
tt0059585,The First Teacher,1965
tt0059586,Five Million Witnesses,1965
tt0059592,Pierrot le Fou,1965
tt0059593,Pierwszy dzien wolnosci,1964
tt0059594,Een pige og 39 sømænd,1965
tt0059595,Pingwin,1965
tt0059601,A Pistol for Ringo,1965
tt0059603,Piège pour Cendrillon,1965
tt0059605,The Plastic Dome of Norma Jean,1966
tt0059607,The Pleasure Girls,1965
tt0059608,Killer Spy,1965
tt0059610,Poonam Ki Raat,1965
tt0059611,Posición avanzada,1966
tt0059612,Posledniy mesyats oseni,1965
tt0059615,Procesul alb,1966
tt0059616,The Trial of Joan of Arc,1962
tt0059617,Grave Robbers,1966
tt0059619,Fists in the Pocket,1965
tt0059627,Let's Talk About Men,1965
tt0059628,Rabochiy posyolok,1966
tt0059629,La ragazzola,1965
tt0059630,A Rage to Live,1965
tt0059632,Rapazes de Táxis,1965
tt0059633,Rapture,1965
tt0059634,Rascoala,1966
tt0059635,Rasputin: The Mad Monk,1966
tt0059636,Rat Fink,1965
tt0059643,The Saragossa Manuscript,1965
tt0059646,Repulsion,1965
tt0059647,Requiem for a Gunfighter,1965
tt0059648,Requiem for a Secret Agent,1966
tt0059649,Return from the Ashes,1965
tt0059650,The Return of Mr. Moto,1965
tt0059653,Ride in the Whirlwind,1966
tt0059655,A Well for the Thirsty,1965
tt0059661,The Rounders,1965
tt0059663,"Run Home, Slow",1965
tt0059665,Runaway Railway,1966
tt0059666,The Devil's Tricks,1966
tt0059668,Identification Marks: None,1965
tt0059670,Salto,1965
tt0059671,Sam posród miasta,1965
tt0059673,Samurai Assassin,1965
tt0059674,The Sandpiper,1965
tt0059675,Sands of the Kalahari,1965
tt0059677,Sanshiro Sugata,1965
tt0059678,The Satan Bug,1965
tt0059684,Seven Slaves Against the World,1964
tt0059692,Second Fiddle to a Steel Guitar,1965
tt0059698,Secuestro en la ciudad,1965
tt0059699,Sellö a pecsétgyürün I,1967
tt0059700,Sellö a pecsétgyürün II,1967
tt0059702,Serdtse materi,1966
tt0059703,Serenade für zwei Spione,1965
tt0059707,7 uomini d'oro,1965
tt0059709,Shakespeare-Wallah,1965
tt0059711,Shenandoah,1965
tt0059712,Ship of Fools,1965
tt0059714,Brutal Tales of Chivalry,1965
tt0059715,Story of a Prostitute,1965
tt0059718,Signpost to Murder,1964
tt0059724,Situation Hopeless -- But Not Serious,1965
tt0059727,The Skull,1965
tt0059728,Slalom,1965
tt0059729,The Slender Thread,1965
tt0059732,The Camp Followers,1965
tt0059734,Solo de noche vienes,1966
tt0059738,Inside Forbidden City,1965
tt0059739,Song of Orchid Island,1965
tt0059740,The Sons of Katie Elder,1965
tt0059741,Sopralluoghi in Palestina per il vangelo secondo Matteo,1965
tt0059742,The Sound of Music,1965
tt0059749,The Spy Who Came in from the Cold,1965
tt0059758,A Story Written with Water,1965
tt0059761,Stroitsya most,1966
tt0059762,Stryapukha,1966
tt0059764,A Study in Terror,1965
tt0059766,La sunamita,1965
tt0059770,Swieta wojna,1965
tt0059773,Sylvia,1965
tt0059776,The Round-Up,1966
tt0059777,Szerelmes biciklisták,1965
tt0059779,Taffy and the Jungle Hunter,1965
tt0059781,Tajimara,1965
tt0059782,Tante Frieda - Neue Lausbubengeschichten,1965
tt0059787,Teesra Kaun,1965
tt0059788,Tell Me in the Sunlight,1965
tt0059790,Woman and Temptation,1966
tt0059792,Planet of the Vampires,1965
tt0059793,That Darn Cat!,1965
tt0059794,That Funny Feeling,1965
tt0059796,Those Calloways,1965
tt0059797,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,1965
tt0059798,A Thousand Clowns,1965
tt0059799,Thrilling,1965
tt0059800,Thunderball,1965
tt0059802,Tiefe Furchen,1965
tt0059803,Time to Die,1966
tt0059806,Tilos a szerelem,1965
tt0059812,The Corporal and Others,1965
tt0059813,Tjorven och Skrållan,1965
tt0059816,Tokugawa onna keibatsu-shi,1968
tt0059817,Tokyo Olympiad,1965
tt0059821,The Tomb of Ligeia,1964
tt0059823,The Thunder of God,1965
tt0059825,The Train,1964
tt0059829,Three,1965
tt0059831,Up to His Ears,1965
tt0059832,Tridtsat tri,1965
tt0059833,The Wheat and the Tares,1965
tt0059834,Trzy kroki po ziemi,1965
tt0059837,Two on a Guillotine,1965
tt0059838,Ten Thousand Days,1967
tt0059840,Male Companion,1964
tt0059843,The Uncle,1965
tt0059844,Devil at My Heels,1966
tt0059846,The Sinister Monk,1965
tt0059850,Un uomo a metà,1966
tt0059851,The Man with the Balloons,1968
tt0059853,Up from the Beach,1965
tt0059855,Havoc in Heaven,1963
tt0059856,Sandra,1965
tt0059857,The Guards,1965
tt0059858,La Valentina,1966
tt0059861,Vash syn i brat,1966
tt0059862,La vendetta di Spartacus,1964
tt0059866,A Maiden for the Prince,1965
tt0059868,A Very Special Favor,1965
tt0059872,A Matter of Resistance,1966
tt0059873,La vie heureuse de Léopold Z,1965
tt0059874,Life Upside Down,1964
tt0059875,La vieille dame indigne,1965
tt0059876,4 Schlüssel,1966
tt0059883,White Voices,1964
tt0059884,"War and Peace, Part I: Andrei Bolkonsky",1965
tt0059885,Von Ryan's Express,1965
tt0059888,"Vremya, vperyod!",1965
tt0059892,Walkover,1965
tt0059893,Waqt,1965
tt0059896,The War Lord,1965
tt0059903,What's New Pussycat,1965
tt0059907,White Lightnin' Road,1967
tt0059909,Who Killed Teddy Bear,1965
tt0059912,Wild Seed,1965
tt0059915,Winnetou: The Last Shot,1965
tt0059919,With Beauty and Sadness,1965
tt0059921,The World of Abbott and Costello,1965
tt0059922,Wyspa zloczynców,1965
tt0059927,The Yellow Rolls-Royce,1964
tt0059928,Yo he visto a la muerte,1967
tt0059929,You Must Be Joking!,1965
tt0059930,Young Cassidy,1965
tt0059932,Young Fury,1964
tt0059933,"Like Father, Like Son",1961
tt0059934,Yoyo,1965
tt0059938,The Conspiracy of Ambassadors,1966
tt0059939,Zakochani sa miedzy nami,1965
tt0059942,Zatoichi and the Chess Expert,1965
tt0059943,"Barev, yes em",1966
tt0059945,Zelyonyy ogonyok,1964
tt0059946,There Was an Old Couple,1965
tt0059947,Zlocin v dívcí skole,1966
tt0059948,Znoynyy iyul,1965
tt0059949,Zoku Abashiri bangaichi,1965
tt0059951,The Lost Face,1965
tt0059952,The Girl and the Bugler,1966
tt0059953,Zycie raz jeszcze,1965
tt0059954,Green Years,1965
tt0059956,Viva Maria!,1965
tt0059959,A Última Pega,1964
tt0060044,10:32 in the Morning,1966
tt0060045,10:30 P.M. Summer,1966
tt0060050,7 Women,1966
tt0060057,Rise Against the Sword,1966
tt0060059,Abashiri bangaichi: Hokkai hen,1965
tt0060060,Abashiri Bangaichi: Koya no taiketsu,1966
tt0060063,Yesterday Girl,1966
tt0060066,Adiós cordera,1969
tt0060067,Adiós gringo,1965
tt0060070,Adulterio all'italiana,1966
tt0060071,The Beckett Affair,1966
tt0060073,Africa: Blood and Guts,1966
tt0060076,Agent Joe Walker: Operation Far East,1966
tt0060082,Thirst for Love,1966
tt0060083,Oh How It Hurts 66,1967
tt0060085,The Green Tree,1966
tt0060086,Alfie,1966
tt0060087,Alfons Zitterbacke,1966
tt0060091,In a Colt's Shadow,1965
tt0060095,Alvarez Kelly,1966
tt0060096,Amandus,1966
tt0060104,Amrapali,1966
tt0060105,Anarkali,1966
tt0060106,And Now Miguel,1966
tt0060107,Andrei Rublev,1966
tt0060108,Los ángeles de Puebla,1968
tt0060109,An Angel for Satan,1966
tt0060112,Any Wednesday,1966
tt0060113,Anything for Money,1967
tt0060114,Anémone,1968
tt0060116,Father,1966
tt0060120,The Appaloosa,1966
tt0060121,Arabesque,1966
tt0060122,Aranysárkány,1966
tt0060123,The Devil in Love,1966
tt0060124,Man from Nowhere,1966
tt0060125,For Love and Gold,1966
tt0060133,Wages of Sin,1966
tt0060138,Au Hasard Balthazar,1966
tt0060139,The Authentic Trial of Carl Emmanuel Jung,1967
tt0060143,"Texas, Adios",1966
tt0060145,Baharen Phir Bhi Aayengi,1966
tt0060150,Barrier,1966
tt0060153,Batman: The Movie,1966
tt0060155,Beau Geste,1966
tt0060161,Beware of the Car,1966
tt0060163,The Magnificent Trio,1966
tt0060164,The Bible: In the Beginning...,1966
tt0060165,A Big Hand for the Little Lady,1966
tt0060167,The Big T.N.T. Show,1966
tt0060170,Black Box Affair - Il mondo trema,1966
tt0060173,The Black Klansman,1966
tt0060176,Blow-Up,1966
tt0060177,The Blue Max,1966
tt0060182,Born Free,1966
tt0060185,The Boy Cried Murder,1966
tt0060187,Andesu no hanayome,1966
tt0060189,Brigitte et Brigitte,1966
tt0060191,Broken Sabre,1965
tt0060193,"Buenos días, condesita",1967
tt0060195,Bumerang,1966
tt0060196,"The Good, the Bad and the Ugly",1966
tt0060197,The Search,1966
tt0060200,After the Fox,1966
tt0060201,The Outsiders,1967
tt0060209,The Caper of the Golden Bulls,1967
tt0060214,Carry on Screaming!,1966
tt0060216,House of Women,1966
tt0060218,Cast a Giant Shadow,1966
tt0060223,The Hunt,1966
tt0060228,Chamber of Horrors,1966
tt0060231,Charlie Is My Darling,1966
tt0060232,The Chase,1966
tt0060233,"Akamoru: The Dark, Wild Yearning",1966
tt0060236,The Christmas Tree,1966
tt0060247,Les coeurs verts,1966
tt0060249,Master Stroke,1967
tt0060252,Come Ride the Wild Pink Horse,1967
tt0060253,How to Rob the Bank of Italy,1966
tt0060254,Les compagnons de la marguerite,1967
tt0060256,Corrida!,1966
tt0060258,Country Boy,1966
tt0060260,The Crazy-Quilt,1966
tt0060261,The Cruel Ones,1967
tt0060263,The Creatures,1966
tt0060264,Cuando tú no estás,1966
tt0060268,Cul-de-sac,1966
tt0060277,The Sword of Doom,1966
tt0060278,Daleks' Invasion Earth 2150 A.D.,1966
tt0060279,Lady on the Tracks,1966
tt0060281,De dans van de reiger,1966
tt0060283,The Daydreamer,1966
tt0060287,Dead Heat on a Merry-Go-Round,1966
tt0060288,Deadlier Than the Male,1967
tt0060293,Deathwatch,1966
tt0060294,Deep Inside,1968
tt0060296,Degueyo,1966
tt0060297,The Almost Perfect Crime,1966
tt0060299,Once There Was a War,1966
tt0060304,2 or 3 Things I Know About Her,1967
tt0060305,Le Deuxième Souffle,1966
tt0060306,Devar,1966
tt0060309,Wild Honey,1967
tt0060310,Dil Diya Dard Liya,1966
tt0060312,Diminetile unui baiat cuminte,1967
tt0060314,Disk-O-Tek Holiday,1964
tt0060315,Django,1966
tt0060316,Dnevnye zvyozdy,1968
tt0060317,Do Dooni Char,1968
tt0060318,"Do svidaniya, malchiki!",1964
tt0060325,A Stranger in Town,1967
tt0060326,Domingo salvaje,1967
tt0060327,Don Gabriel,1966
tt0060328,Don Juan 67,1967
tt0060330,Don't Lose Your Head,1967
tt0060334,A Faithful Soldier of Pancho Villa,1967
tt0060336,Fistful of Knuckles,1965
tt0060337,2 mafiosi contro Al Capone,1966
tt0060348,Du mei gui,1966
tt0060349,The Upper Hand,1966
tt0060350,Trail of the Broken Blade,1967
tt0060351,2 once di piombo,1966
tt0060353,I due sanculotti,1966
tt0060355,Duel at Diablo,1966
tt0060356,Ring Around the World,1966
tt0060358,Dutchman,1966
tt0060359,Dyadushkin son,1966
tt0060371,The Endless Summer,1965
tt0060375,The Ernie Game,1967
tt0060376,És akkor a pasas...,1966
tt0060377,He Is My Man,1966
tt0060379,El escapulario,1968
tt0060380,Esta Noite Encarnarei no Teu Cadáver,1967
tt0060382,Estrategia matrimonio,1966
tt0060386,An Eye for an Eye,1966
tt0060390,Fahrenheit 451,1966
tt0060392,Joselito vagabundo,1966
tt0060395,The Family Way,1966
tt0060397,Fantastic Voyage,1966
tt0060399,Dr. Coppelius,1966
tt0060400,Fantomas vs. Scotland Yard,1967
tt0060401,Pharaoh,1966
tt0060405,The Queens,1966
tt0060408,The Fighting Prince of Donegal,1966
tt0060417,Los flamencos,1968
tt0060420,"Follow Me, Boys!",1966
tt0060421,Footsteps in the Snow,1966
tt0060422,Formula radugi,1966
tt0060423,Fortuna,1966
tt0060424,The Fortune Cookie,1966
tt0060426,Four in the Morning,1965
tt0060435,Der Frühling braucht Zeit,1965
tt0060436,La fuga,1965
tt0060437,Funeral in Berlin,1966
tt0060438,A Funny Thing Happened on the Way to the Forum,1966
tt0060439,Funny Things Happen Down Under,1965
tt0060440,The War of the Gargantuas,1966
tt0060442,Fig Leaf,1966
tt0060443,Countdown to Doomsday,1966
tt0060444,Gaban,1966
tt0060445,Gambit,1966
tt0060447,A Gangstergirl,1966
tt0060448,Crook's Honor,1966
tt0060450,The Troops in New York,1965
tt0060452,The Gentle Rain,1966
tt0060453,Georgy Girl,1966
tt0060461,The Girl-Getters,1964
tt0060463,The Glass Bottom Boat,1966
tt0060471,Granatovyy braslet,1965
tt0060472,Grand Prix,1966
tt0060473,A Grande Cidade ou As Aventuras e Desventuras de Luzia e Seus 3 Amigos Chegados de Longe,1966
tt0060474,La Grande Vadrouille,1966
tt0060475,The Exchange Student,1967
tt0060479,The Group,1966
tt0060481,The War Is Over,1966
tt0060482,The Dacians,1966
tt0060483,Gunpoint,1966
tt0060484,Gypsy Girl,1966
tt0060485,Old Maids,1966
tt0060486,Violence at Noon,1966
tt0060489,Harlekin és szerelmese,1967
tt0060490,Harper,1966
tt0060491,Hawaii,1966
tt0060492,He Who Rides a Tiger,1965
tt0060498,Helicopter Canada,1966
tt0060499,Hell Is Empty,1967
tt0060507,Hideg napok,1966
tt0060508,Moment of Terror,1966
tt0060509,A Love Story,1967
tt0060510,Hokkai no Abare-Ryu,1966
tt0060516,Lost Sex,1966
tt0060520,Hotel Paradiso,1966
tt0060522,How to Steal a Million,1966
tt0060524,The Sword and the Lute,1967
tt0060525,Hurra for Andersens,1966
tt0060528,Freezing Point,1966
tt0060529,Here Is Your Life,1966
tt0060532,Time Lost and Time Remembered,1966
tt0060535,Playgirls of Frankfurt,1966
tt0060537,Incident at Phantom Hill,1966
tt0060538,Misunderstood,1966
tt0060543,Intimate Lighting,1965
tt0060545,I Knew Her Well,1965
tt0060548,Island of Terror,1966
tt0060549,"Istoriya Asi Klyachinoy, kotoraya lyubila, da ne vyshla zamuzh",1966
tt0060552,JAG,1966
tt0060553,Yun hai yu gong yuan,1966
tt0060555,"Kimba, the White Lion",1966
tt0060559,"Jimmy, the Boy Wonder",1966
tt0060560,The Pornographers,1966
tt0060562,"John F. Kennedy: Years of Lightning, Day of Drums",1965
tt0060565,Johnny Tiger,1966
tt0060566,The Jokers,1967
tt0060571,Juego peligroso,1967
tt0060573,Broken Toys,1966
tt0060574,Young Törless,1966
tt0060575,Jungfrau aus zweiter Hand,1967
tt0060577,Jutro Meksyk,1966
tt0060579,The Magic Serpent,1966
tt0060581,Kaleidoscope,1966
tt0060582,Katastrofa,1966
tt0060583,Cat and Mouse,1967
tt0060584,"Kidnapping, Caucasian Style",1967
tt0060585,Carmen from Kawachi,1966
tt0060586,Fighting Elegy,1966
tt0060588,Khartoum,1966
tt0060592,Kiss the Girls and Make Them Die,1966
tt0060596,Kljuc,1965
tt0060597,Carriage to Vienna,1966
tt0060599,Komisari i Dritës,1966
tt0060610,Ktokolwiek wie...,1966
tt0060612,Kárpáthy Zoltán,1966
tt0060613,"Skin, Skin",1966
tt0060614,La portile pamîntului,1966
tt0060617,"Long Legs, Long Fingers",1966
tt0060620,An Ace and Four Queens,1966
tt0060623,Lekarstwo na milosc,1966
tt0060625,Lenin v Polshe,1966
tt0060626,Let's Kill Uncle,1966
tt0060627,Den levande skogen,1966
tt0060629,Lidé z maringotek,1966
tt0060630,Line of Demarcation,1966
