tconst,primaryTitle,startYear
tt0072938,End Play,1976
tt0072944,Ereszd el a szakállamat!,1975
tt0072951,Escape to Witch Mountain,1975
tt0072954,The Exorcist: Italian Style,1975
tt0072955,Eto my ne prokhodili,1976
tt0072957,Evil Seducers,1975
tt0072958,Euridice BA 2037,1975
tt0072962,F for Fake,1973
tt0072966,Savage Three,1975
tt0072968,Fantasies Behind the Pearly Curtain,1974
tt0072970,Comedie fantastica,1975
tt0072971,The Fantastic Magic Baby,1975
tt0072972,Absconding,1975
tt0072973,"Farewell, My Lovely",1975
tt0072976,Fox and His Friends,1975
tt0072979,Female Trouble,1974
tt0072982,Fighting for Our Lives,1975
tt0072983,Filip cel Bun,1975
tt0072984,The Daughter of the Railroad Crossing Guard,1975
tt0072991,5 Masters of Death,1974
tt0072993,Slade in Flame,1975
tt0072994,Flanagan,1975
tt0072996,Flic Story,1975
tt0073000,The Pinchcliffe Grand Prix,1975
tt0073002,Mad Enough to Kill,1975
tt0073004,Forbidden Tales of Two Cities,1975
tt0073012,The Four Musketeers: Milady's Revenge,1974
tt0073015,Framed,1975
tt0073018,French Connection II,1975
tt0073019,Friday Foster,1975
tt0073023,Las fuerzas vivas,1975
tt0073026,Funny Lady,1975
tt0073028,Poachers,1975
tt0073029,Galileo,1975
tt0073033,The Garage,1975
tt0073034,Garm Hava,1974
tt0073035,Il gatto mammone,1975
tt0073036,"A Genius, Two Partners and a Dupe",1975
tt0073039,The Gentleman Tramp,1976
tt0073041,Ghazal,1976
tt0073045,Giliap,1975
tt0073050,Il giustiziere di mezzogiorno,1975
tt0073051,Syndicate Sadists,1975
tt0073052,Halfon Hill Doesn't Answer,1976
tt0073053,"Give 'em Hell, Harry!",1975
tt0073056,Jin mao shi wang,1975
tt0073063,Gorozhane,1976
tt0073066,Short and Sweet,1976
tt0073075,The Great Waldo Pepper,1975
tt0073076,Grey Gardens,1975
tt0073082,Conjugal Warfare,1974
tt0073087,Ha megjön József,1976
tt0073092,Hard Times,1975
tt0073096,Hearts of the West,1975
tt0073098,Hedda,1975
tt0073103,Hennessy,1975
tt0073104,Foul Play,1976
tt0073107,Hester Street,1975
tt0073109,The Hiding Place,1975
tt0073113,The Hindenburg,1975
tt0073114,The Story of Adele H,1975
tt0073117,The Hollow,1975
tt0073121,Hong quan xiao zi,1975
tt0073133,Hustle,1975
tt0073142,The Red Ibis,1975
tt0073146,Do You Hear the Dogs Barking?,1975
tt0073147,Icarus,1975
tt0073149,Rain over Santiago,1975
tt0073152,Kings of the Road,1976
tt0073155,L'important c'est d'aimer,1975
tt0073158,In Celebration,1975
tt0073163,Incorrigible,1975
tt0073164,The Incredible Machine,1975
tt0073165,Independence Day,1976
tt0073166,India Song,1975
tt0073168,Infra-Man,1975
tt0073169,Dirty Hands,1975
tt0073172,Inserts,1975
tt0073185,Ivan da Mariya,1975
tt0073188,The Year of the Cancer,1975
tt0073191,Jai Santoshi Maa,1975
tt0073192,"Nevermore, Forever",1976
tt0073193,Janis,1974
tt0073195,Jaws,1975
tt0073196,Je t'aime moi non plus,1976
tt0073198,"Jeanne Dielman, 23, Quai du Commerce, 1080 Bruxelles",1975
tt0073200,Everyone Dies Alone,1976
tt0073203,Playing with Fire,1975
tt0073206,Black Magic,1975
tt0073207,Graveyard of Honor,1975
tt0073208,A Woman Called Sada Abe,1975
tt0073209,"¡Jo, papá!",1975
tt0073210,Johnny Firecloud,1975
tt0073218,Forbidden Love Game,1975
tt0073219,The Judge and the Assassin,1976
tt0073221,Just Before Nightfall,1971
tt0073223,Kaddu Beykat,1976
tt0073224,Kaala Sona,1975
tt0073226,"Karayuki-san, the Making of a Prostitute",1975
tt0073230,Kazimierz Wielki,1976
tt0073233,Katie Tippel,1975
tt0073234,Cops vs Thugs,1975
tt0073236,Khel Khel Mein,1975
tt0073240,The Killer Elite,1975
tt0073243,Kind van de zon,1975
tt0073244,"King Arthur, the Young Warlord",1975
tt0073246,O Rei da Noite,1975
tt0073249,Klop 75 ili Mayakovskiy smeyotsya,1976
tt0073251,Kogda nastupaet sentyabr,1976
tt0073252,Kom till Casino!,1975
tt0073253,Koniec wakacji,1975
tt0073255,The House,1975
tt0073257,De laatste trein,1975
tt0073266,Largo retorno,1975
tt0073270,Laura's Toys,1975
tt0073272,Legacy,1975
tt0073282,Let's Do It Again,1975
tt0073287,Liberdade para José Diogo,1976
tt0073291,Dear Fatherland Be at Peace,1976
tt0073292,Liebesfallen,1976
tt0073293,Lies My Father Told Me,1975
tt0073298,Lisztomania,1975
tt0073299,Little Adventurer,1973
tt0073302,Murph the Surf,1975
tt0073312,Love and Death,1975
tt0073314,Xin ti xiao yin yuan,1975
tt0073324,Lips of Blood,1975
tt0073326,The Four Assassins,1975
tt0073328,Mackintosh and T.J.,1975
tt0073329,La madama,1976
tt0073330,Made,1972
tt0073333,Mafia Junction,1973
tt0073335,Mahogany,1975
tt0073336,Mahoney's Estate,1972
tt0073337,Bad Starters,1976
tt0073339,A Virgin Named Mary,1975
tt0073340,The Man Who Skied Down Everest,1975
tt0073341,The Man Who Would Be King,1975
tt0073343,The Dragon Flies,1975
tt0073345,The Man in the Glass Booth,1975
tt0073349,Mandingo,1975
tt0073359,Maten al león,1977
tt0073363,Manila in the Claws of Light,1975
tt0073367,Together Forever,1975
tt0073371,Mein Onkel Theodor oder Wie man viel Geld im Schlaf verdient,1975
tt0073373,Terror of Mechagodzilla,1975
tt0073377,Menyayu sobaku na parovoz,1975
tt0073382,The Himalayan,1976
tt0073383,My Michael,1974
tt0073386,The Man Who Couldn't Say No,1975
tt0073389,Milestones,1975
tt0073391,Mili,1975
tt0073394,"Harvest: 3,000 Years",1975
tt0073401,Monismanien 1995,1975
tt0073406,The Suspicious Death of a Minor,1975
tt0073417,Muna Moto,1975
tt0073419,The Romanian Musketeer,1975
tt0073421,The Young Girl,1975
tt0073424,Mother Küsters Goes to Heaven,1975
tt0073427,The Mysterious Monsters,1975
tt0073430,Må vårt hus förskonas från tigrar,1975
tt0073432,"México, México, ra ra ra",1976
tt0073440,Nashville,1975
tt0073442,It Can't Be!,1975
tt0073444,Fit to Be Untied,1975
tt0073451,The Nickel Ride,1974
tt0073453,Night Moves,1975
tt0073458,Nishant,1975
tt0073460,Noce i dnie,1975
tt0073462,La noche de los cien pájaros,1976
tt0073465,North Sea Is Dead Sea,1976
tt0073467,Not a Pretty Picture,1976
tt0073471,Numéro deux,1975
tt0073475,Obsesión,1977
tt0073480,Mr. Quilp,1975
tt0073482,The Olsen Gang on the Track,1975
tt0073486,One Flew Over the Cuckoo's Nest,1975
tt0073488,They Fought for Their Country,1975
tt0073489,Opadly liscie z drzew,1975
tt0073495,The Other Half of the Sky: A China Memoir,1975
tt0073496,The Other Side of the Mountain,1975
tt0073497,"Tora-san, the Intellectual",1975
tt0073498,Tora-san's Rise and Fall,1975
tt0073499,El otro Francisco,1974
tt0073501,Out of Season,1975
tt0073502,Overlord,1975
tt0073504,"Pacho, hybský zbojník",1976
tt0073505,Pacific Challenge,1975
tt0073508,The Boss and the Worker,1976
tt0073509,Pallieter,1976
tt0073515,Partis pour la gloire,1975
tt0073516,Pas de problème!,1975
tt0073518,Pascual Duarte,1976
tt0073520,The Passion of Berenice,1976
tt0073521,Bahia,1976
tt0073525,The Sinner,1975
tt0073529,Down the Ancient Stairs,1975
tt0073535,Peur sur la ville,1975
tt0073539,Piange... il telefono,1975
tt0073540,Picnic at Hanging Rock,1975
tt0073541,Flatfoot in Hong Kong,1975
tt0073542,Free for All,1976
tt0073543,Girls at Arms,1975
tt0073545,"Pim, Pam, Pum... Fire!",1975
tt0073553,El poder del deseo,1975
tt0073555,The Left Hand of the Law,1975
tt0073558,Poslednyaya zhertva,1976
tt0073559,Posse,1975
tt0073561,Povero Cristo,1976
tt0073563,Povest o dobrih ljudeh,1975
tt0073565,Povtornaya svadba,1976
tt0073569,Prem Kahani,1975
tt0073572,Prin cenusa imperiului,1976
tt0073574,The Principle of Wisdom,1976
tt0073576,Prisoners of Conscience,1978
tt0073580,The Passenger,1975
tt0073582,Deep Red,1975
tt0073583,Propavshaya ekspeditsiya,1975
tt0073584,Proshu slova,1976
tt0073594,The Four of the Apocalypse...,1975
tt0073595,Que Farei eu com Esta Espada?,1975
tt0073600,Race with the Devil,1975
tt0073601,Rafferty and the Gold Dust Twins,1975
tt0073605,Rancho Deluxe,1975
tt0073610,Roots of Blood,1978
tt0073611,Recodo de purgatorio,1975
tt0073614,Outside In,1972
tt0073615,The Reincarnation of Peter Proud,1975
tt0073618,The Removalists,1975
tt0073620,Report to the Commissioner,1975
tt0073621,Return of the Chinese Boxer,1977
tt0073622,Return of the 18 Bronzemen,1976
tt0073623,Return of the Street Fighter,1974
tt0073626,Revolver,1973
tt0073627,Rikki-Tikki-Tavi,1979
tt0073629,The Rocky Horror Picture Show,1975
tt0073631,Rollerball,1975
tt0073633,Violent City,1975
tt0073634,The Romantic Englishwoman,1975
tt0073635,Red Sien,1975
tt0073636,Rooster Cogburn,1975
tt0073638,Bedtime with Rosie,1975
tt0073639,Royal Flash,1975
tt0073641,Rufus,1975
tt0073647,Sagrado y obsceno,1975
tt0073651,Samad Becomes Fortunate,1975
tt0073652,Samaya,1975
tt0073654,Sandakan 8,1974
tt0073656,The Holy Inquisition,1974
tt0073657,Sanyasi,1975
tt0073658,Sanyasi Raja,1975
tt0073660,The Assassination at Sarajevo,1975
tt0073663,Le Sauvage,1975
tt0073679,Special Section,1975
tt0073685,7 morts sur ordonnance,1975
tt0073692,Shampoo,1975
tt0073694,The Hand of Death,1976
tt0073696,The Killer Snakes,1974
tt0073698,Sheila Levine Is Dead and Living in New York,1975
tt0073700,The Spiritual Boxer,1975
tt0073701,Shi san bu da,1975
tt0073702,The Boss's Head,1975
tt0073703,That's the Way of the World,1975
tt0073705,Shivers,1975
tt0073707,Sholay,1975
tt0073709,Sidecar Racers,1975
tt0073710,Sikuruliya,1975
tt0073713,Convoy Buddies,1975
tt0073714,Sister Street Fighter,1974
tt0073717,Skaredá dedina,1975
tt0073719,The Sky's the Limit,1975
tt0073720,Release the Prisoners to Spring,1975
tt0073722,Smile,1975
tt0073726,Il soldato di ventura,1976
tt0073730,Summer Guests,1976
tt0073733,The Devil Is a Woman,1974
tt0073734,The Suspect,1975
tt0073747,The Stepford Wives,1975
tt0073755,The Streetfighter's Last Revenge,1974
tt0073756,The Street Fighter,1974
tt0073760,The Strongest Man in the World,1975
tt0073762,Sudden Fury,1975
tt0073765,Sunday Too Far Away,1975
tt0073766,The Sunshine Boys,1975
tt0073768,Supervixens,1975
tt0073775,The Swiss Family Robinson,1975
tt0073778,Maggie's Stiletto Sisters,1975
tt0073779,Anthologie des scènes interdites érotiques et pornographiques de José Bénazéraf,1975
tt0073781,Queen of the Gypsies,1976
tt0073783,Diary,1975
tt0073787,"Tam, za gorizontom",1975
tt0073793,Le temps de l'avant,1975
tt0073798,That's Adultery,1975
tt0073800,The Travelling Players,1975
tt0073802,Three Days of the Condor,1975
tt0073807,"Ti-Cul Tougas, ou, Le bout de la vie",1976
tt0073809,To ja zabilem,1975
tt0073812,Tommy,1975
tt0073814,Trapito,1975
tt0073815,The Track,1975
tt0073817,Swept Away,1974
tt0073830,Normande,1975
tt0073836,Last Stop on the Night Train,1975
tt0073838,Un ange passe,1975
tt0073839,A Child in the Crowd,1976
tt0073841,Under the Blossoming Cherry Trees,1975
tt0073844,Under the Pavement Lies the Strand,1975
tt0073849,Trip Around My Cranium,1970
tt0073854,The Diamond Peddlers,1976
tt0073855,Les vautours,1975
tt0073856,In Search of Dracula,1974
tt0073858,The Lost Honor of Katharina Blum,1975
tt0073859,A Lost Life,1976
tt0073861,El vicio y la virtud,1975
tt0073864,The Old Gun,1975
tt0073867,The White Wall,1975
tt0073873,Vozdukhoplavatel,1975
tt0073879,I Am a Cat,1975
tt0073880,Walking Tall Part II,1975
tt0073885,We're Not the Jet Set,1977
tt0073887,Welfare,1975
tt0073895,White House Madness,1975
tt0073896,White Line Fever,1975
tt0073899,Wieczne pretensje,1975
tt0073901,The Wilby Conspiracy,1975
tt0073905,Wilna Zona,1975
tt0073906,The Wind and the Lion,1975
tt0073908,Winifred Wagner und die Geschichte des Hauses Wahnfried von 1914-1975,1976
tt0073911,Winstanley,1975
tt0073915,Xala,1975
tt0073916,Qing guo qing cheng,1975
tt0073918,The Yakuza,1974
tt0073923,Zakhmee,1975
tt0073924,Conscience,1975
tt0073925,The Poor,1975
tt0073931,A Piano in Mid Air,1976
tt0073933,Zvezda plenitelnogo schastya,1975
tt0073934,Zwaarmoedige verhalen voor bij de centrale verwarming,1975
tt0073937,Second Spring,1975
tt0073939,Zwyciestwo,1975
tt0073941,Aloha Bobby and Rose,1975
tt0073946,The Softening of the Egg,1975
tt0073948,Adoption,1975
tt0074060,The Standard,1977
tt0074082,A mí qué me importa que explote Miami,1976
tt0074083,Strange Shadows in an Empty Room,1976
tt0074084,1900,1976
tt0074090,Accident,1977
tt0074093,L'adolescente,1976
tt0074096,The Red Poster,1976
tt0074100,And Agnes Chose to Die,1976
tt0074102,In the Realm of the Senses,1976
tt0074103,The Wing or The Thigh?,1976
tt0074104,Ajani Ogun,1976
tt0074106,"Al fin solos, pero...",1977
tt0074107,The Bricklayers,1976
tt0074114,Alice or The Last Escapade,1977
tt0074116,El alijo,1976
tt0074119,All the President's Men,1976
tt0074121,Allegro non troppo,1976
tt0074123,The Hunter Will Get You,1976
tt0074124,Altar of Fire,1976
tt0074125,Altars of the World,1976
tt0074129,Amar Prem,1976
tt0074131,The Ambassadors,1976
tt0074137,Nick the Sting,1976
tt0074140,Bonjour Amour,1977
tt0074141,Rape of Love,1978
tt0074142,The Anchorite,1976
tt0074143,Andréa,1976
tt0074144,Angel City,1977
tt0074146,Holy Year,1976
tt0074147,Face to Face,1976
tt0074150,Aradhana,1976
tt0074152,Small Change,1976
tt0074153,Armaguedon,1977
tt0074156,Assault on Precinct 13,1976
tt0074158,The Atlantic Swimmers,1976
tt0074161,"Aty-baty, shli soldaty...",1977
tt0074168,Return of the Prodigal Son,1978
tt0074170,7 Man Army,1976
tt0074173,Baby Blue Marine,1976
tt0074174,The Bad News Bears,1976
tt0074178,Balún Canán,1977
tt0074179,The Private Eyes,1976
tt0074180,La banca di Monate,1976
tt0074184,Barocco,1976
tt0074186,Bartleby,1976
tt0074187,The Battle of Chile: Part II,1976
tt0074190,"Baxter, Vera Baxter",1977
tt0074192,Beautiful Troubles!,1976
tt0074194,Beethoven-Days in a Life,1976
tt0074202,Bezottsovshchina,1977
tt0074203,Big Bad Sis,1976
tt0074204,Fists of Fury 2,1976
tt0074207,The Bingo Long Traveling All-Stars & Motor Kings,1976
tt0074211,Black Magic 2,1976
tt0074216,The Blank Generation,1976
tt0074220,The Scar,1976
tt0074226,Blue Sunshine,1977
tt0074230,Bomber & Paganini,1976
tt0074231,The Good and the Bad,1976
tt0074235,Bound for Glory,1976
tt0074245,Baker's Bread,1976
tt0074246,Bruce and the Iron Finger,1979
tt0074250,"¡Bruja, más que bruja!",1977
tt0074251,Brunet wieczorowa pora,1976
tt0074252,"Ugly, Dirty and Bad",1976
tt0074253,Budapesti mesék,1977
tt0074254,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",1976
tt0074256,Bugsy Malone,1976
tt0074258,Burnt Offerings,1976
tt0074259,Bush Mama,1979
tt0074262,Illustrious Corpses,1976
tt0074263,Caddie,1976
tt0074267,Call Girl (La vida privada de una señorita bien),1976
tt0074271,El calor de la llama,1976
tt0074273,Cambio de sexo,1977
tt0074278,Canción mansa para un pueblo bravo,1976
tt0074281,Car Wash,1976
tt0074284,Caro Michele,1976
tt0074285,Carrie,1976
tt0074287,The House of the Laughing Windows,1976
tt0074288,Casa de la miezul noptii,1976
tt0074291,Fellini's Casanova,1976
tt0074292,The Cassandra Crossing,1976
tt0074298,Central Bazaar,1976
tt0074299,Challenge to Be Free,1975
tt0074300,Challenge of the Masters,1976
tt0074302,The Three Superboys in the Snow,1977
tt0074311,Massage Girls,1976
tt0074312,Chinese Roulette,1976
tt0074313,Jing wu men xu ji,1977
tt0074315,The Lion Who Thought He Was People,1971
tt0074316,Chulas Fronteras,1976
tt0074333,Boomerang,1976
tt0074334,Comment Yukong déplaça les montagnes,1976
tt0074335,How Is It Going?,1976
tt0074336,Solemn Communion,1977
tt0074339,Il comune senso del pudore,1976
tt0074340,Con amore,1976
tt0074344,Living On,1977
tt0074345,The Last Round,1976
tt0074347,La Corea,1976
tt0074348,Body of My Enemy,1976
tt0074349,The Black Corsair,1976
tt0074351,Flesh Color,1978
tt0074354,Coz takhle dát si spenát,1977
tt0074360,Cría Cuervos,1976
tt0074366,Beach Guard in Winter,1976
tt0074367,Shao Lin Kung-Fu Mystagogue,1977
tt0074370,Zero Pilot,1976
tt0074377,Soul Hustler,1973
tt0074388,Cai li fa xiao zi,1976
tt0074393,Day for My Love,1977
tt0074396,Derevnya Utka. Skazka.,1977
tt0074398,The Disenchantment,1976
tt0074400,The Desert of the Tartars,1976
tt0074404,The Devil's Playground,1976
tt0074405,Maiden Bridge,1976
tt0074417,Two Strangers,1976
tt0074421,Domino,1976
tt0074422,Don's Party,1976
tt0074423,The Sunday Woman,1975
tt0074433,Drive-In,1976
tt0074435,The Drug Connection,1976
tt0074438,Drying Up the Streets,1978
tt0074440,The One Armed Swordsmen,1976
tt0074442,Crime Busters,1977
tt0074443,Duelle,1976
tt0074446,"Duma o Kovpake: Karpaty, Karpaty...",1978
tt0074447,Twenty Days Without War,1977
tt0074448,Smoke on the Potato Fields,1977
tt0074450,International Assassin,1976
tt0074451,Plot of Fear,1976
tt0074452,The Eagle Has Landed,1976
tt0074456,"L'eau chaude, l'eau frette",1976
tt0074459,Echoes of a Summer,1976
tt0074460,Eddie og Suzanne,1975
tt0074465,The Elixirs of the Devil,1976
tt0074470,Elvis! Elvis!,1976
tt0074477,Emma Mae,1976
tt0074480,Emperor Chien Lung,1976
tt0074483,The Enforcer,1976
tt0074486,Eraserhead,1977
tt0074487,The Inheritance,1976
tt0074491,Es herrscht Ruhe im Land,1976
tt0074495,La espada negra,1976
tt0074500,Etnocidio: Notas sobre El Mezquital,1977
tt0074508,F... comme Fairbanks,1976
tt0074510,Scalpel,1977
tt0074512,Family Plot,1976
tt0074513,Fang Shi Yu yu Hu Hui Qian,1976
tt0074515,Coup de Grâce,1976
tt0074520,Febbre da cavallo,1976
tt0074521,The Dragon Missile,1976
tt0074522,Fekete gyémántok,1977
tt0074524,Femmes Fatales,1976
tt0074526,Quelques arpents de neige,1972
tt0074534,The Honey Flowers,1976
tt0074539,The Smurfs and the Magic Flute,1976
tt0074542,e'Lollipop,1975
tt0074543,Fortini/Cani,1976
tt0074544,The Fourth Wish,1976
tt0074550,Women in Hospital,1977
tt0074553,From Noon Till Three,1976
tt0074554,The Front,1976
tt0074560,La fête sauvage,1976
tt0074561,Metamorphosis,1976
tt0074563,The Red Carnation,1976
tt0074565,The Deer,1974
tt0074566,Der Geheimnisträger,1975
tt0074567,Der Gehülfe,1976
tt0074572,Giovannino,1976
tt0074573,Gizmo!,1977
tt0074578,Goldflocken,1976
tt0074585,The Big Night,1976
tt0074586,The Big Racket,1976
tt0074588,The Great Scout & Cathouse Thursday,1976
tt0074597,The Gumball Rally,1976
tt0074600,Gusanos de seda,1977
tt0074602,Hello Baby,1976
tt0074603,Hamlet,1977
tt0074605,Harlan County U.S.A.,1976
tt0074606,Happy Day,1976
tt0074611,The Haunting of Julia,1977
tt0074612,Schoolmaster Hofer,1975
tt0074616,Hazardzisci,1976
tt0074623,Strange Masquerade,1976
tt0074626,Heart of Glass,1976
tt0074633,Hollywood Boulevard,1976
tt0074635,Hollywood on Trial,1976
tt0074636,El hombre de los hongos,1976
tt0074639,The Man Who Knew Love,1977
tt0074640,Los hombres sólo piensan en eso,1976
tt0074641,Homicides: The Criminals Part II,1976
tt0074642,The Passengers,1977
tt0074643,Almost King,1977
tt0074647,Nan quan bei tui zhan yan wang,1977
tt0074652,Hra o jablko,1977
tt0074653,The Human Tornado,1976
tt0074657,Hugo the Hippo,1975
tt0074665,Iconockaut,1976
tt0074666,Idealist,1976
tt0074681,Les Indiens sont encore loin,1977
tt0074686,L'Innocente,1976
tt0074687,Inquisición,1977
tt0074691,The Inugami Family,1976
tt0074693,Du ba tian xia,1978
tt0074695,Cross of Iron,1977
tt0074696,It Happened Here Again,1976
tt0074698,It's Me,1976
tt0074699,It's Showtime,1976
tt0074700,L'Italia s'è rotta,1976
tt0074701,The Rat Savior,1976
tt0074702,J.A. Martin photographe,1977
tt0074703,J.D.'s Revenge,1976
tt0074705,Jack and the Beanstalk,1974
tt0074706,Jackson County Jail,1976
tt0074710,The Middleman,1975
tt0074713,Jesus von Ottakring,1976
tt0074714,"Jim, the World's Greatest",1975
tt0074716,Joe Panther,1976
tt0074718,Jonah Who Will Be 25 in the Year 2000,1976
tt0074720,The Toy,1976
tt0074730,Sometimes,1976
tt0074732,The Raven,1977
tt0074733,The Sword,1977
tt0074739,Kenny & Company,1976
tt0074740,Keoma,1976
tt0074744,Kilenc hónap,1976
tt0074745,Killer Clans,1976
tt0074746,The Killer Inside Me,1976
tt0074749,The Killing of a Chinese Bookie,1976
tt0074752,King Lear,1976
tt0074755,The Phantom on Horseback,1976
tt0074760,Kolybelnaya dlya muzhchin,1977
tt0074762,Krasnoe i chernoe,1976
tt0074763,Kristina Talking Pictures,1976
tt0074766,Kuni Leml in Tel Aviv,1976
tt0074770,Langsamer Sommer,1976
tt0074771,"Languid Kisses, Wet Caresses",1976
tt0074773,Lao jia xie pai gu ye zi,1976
tt0074774,Long Vacations of 36,1976
tt0074776,The Last Hard Men,1976
tt0074777,The Last Tycoon,1976
tt0074781,Leadbelly,1976
tt0074782,A Suit for Wedding,1976
tt0074783,"Lecumberri, the Dark Palace",1977
tt0074784,Legenda o Tile,1977
tt0074785,La legge violenta della squadra anticrimine,1976
tt0074789,Let the Balloon Go,1976
tt0074790,Léto s kovbojem,1976
tt0074792,"Young, Violent, Dangerous",1976
tt0074794,The Light on the Gallows,1976
tt0074797,The Life and Times of Grizzly Adams,1974
tt0074798,Lifeguard,1976
tt0074799,The Likely Lads,1976
tt0074804,The Lyre of Delight,1978
tt0074806,The Little Girl Who Lives Down the Lane,1976
tt0074811,The Tenant,1976
tt0074812,Logan's Run,1976
tt0074813,Olympian Holiday,1976
tt0074817,Loose Ends,1975
tt0074818,Lottovoittaja UKK Turhapuro,1976
tt0074821,Love Swindler,1976
tt0074827,Luna di miele in tre,1976
tt0074828,"Lunes, Martes, Miyerkules, Huwebes, Biyernes, Sabado, Linggo",1976
tt0074832,El límite del amor,1976
tt0074836,Mad Dog Morgan,1976
tt0074840,Mado,1976
tt0074846,The Little Mermaid,1976
tt0074848,"Mama, I'm Alive",1977
tt0074849,Man Friday,1975
tt0074851,The Man Who Fell to Earth,1976
tt0074852,The Man Who Wouldn't Die,1975
tt0074857,Man on the Roof,1976
tt0074858,Manthan,1976
tt0074859,Manuela,1976
tt0074860,Marathon Man,1976
tt0074864,Victory March,1976
tt0074865,"Marecku, Pass Me the Pen!",1976
tt0074866,Marele singuratic,1977
tt0074870,The Marquise of O,1976
tt0074875,Massacre at Central High,1976
tt0074880,Max Havelaar,1976
tt0074882,Mazepa,1976
tt0074883,Maîtresse,1976
tt0074886,Meat,1976
tt0074888,The Best Way to Walk,1976
tt0074889,Lo mejor de Teresa,1976
tt0074890,Mélodrame,1976
tt0074891,The Memory of Justice,1976
tt0074892,La menor,1976
tt0074896,The Message,1976
tt0074899,Midway,1976
tt0074901,Mikey and Nicky,1976
tt0074902,Milano violenta,1976
tt0074904,Mimì Bluette... fiore del mio giardino,1976
tt0074905,City of My Dreams,1976
tt0074906,The Missouri Breaks,1976
tt0074908,MitGift,1976
tt0074910,"Moi, Pierre Rivière, ayant égorgé ma mère, ma soeur et mon frère...",1976
tt0074913,Mon coeur est rouge,1976
tt0074915,Monsieur Albert,1976
tt0074916,Mr. Klein,1976
tt0074925,Moya lyubov na tretyem kurse,1976
tt0074926,Mrigayaa,1977
tt0074927,Death at Dawn,1977
tt0074937,Murder by Death,1976
tt0074939,Musikfilmen,1976
tt0074940,Mustang Country,1976
tt0074942,My Friends Need Killing,1976
tt0074946,Máscaras,1976
tt0074947,Na samote u lesa,1976
tt0074949,Nagin,1976
tt0074951,Secret Rivals,1976
tt0074952,Violent Naples,1976
tt0074953,Narda o el verano,1970
tt0074954,Nashville Girl,1976
tt0074956,In the Highest of Skies,1977
tt0074957,Nelken in Aspik,1976
tt0074958,Network,1976
tt0074960,The Bride with the Most Beautiful Eyes,1976
tt0074963,"Next Stop, Greenwich Village",1976
tt0074964,Nickelodeon,1976
tt0074968,"No Deposit, No Return",1976
tt0074969,No Way Back,1976
tt0074970,No toquen a la nena,1976
tt0074972,Black and White in Color,1976
tt0074974,Noroît,1976
tt0074975,Northville Cemetery Massacre,1976
tt0074976,Nosotros que fuimos tan felices,1976
tt0074979,Nine Guests for a Crime,1977
tt0074982,La nueva cigarra,1977
tt0074984,Nuevo mundo,1978
tt0074991,Obsession,1976
tt0074995,Ode to Billy Joe,1976
tt0074997,Off the Edge,1976
tt0075002,The Olsen Gang Sees Red,1976
tt0075004,Shadow of the Castles,1977
tt0075005,The Omen,1976
tt0075007,The Seventh Company Has Been Found,1975
tt0075008,Now We've Seen It All!,1976
tt0075009,On est au coton,1970
tt0075016,One of Our Dinosaurs Is Missing,1975
tt0075019,Operation: Daybreak,1975
tt0075024,The Punishment,1976
tt0075025,Tora's Pure Love,1976
tt0075026,Tora-san's Sunrise and Sunset,1976
tt0075027,The Other Bedroom,1976
tt0075029,The Outlaw Josey Wales,1976
tt0075030,Twentieth Century Oz,1976
tt0075031,Boxer Rebellion,1976
tt0075036,Parlez-nous d'amour,1976
tt0075037,Binge,1977
tt0075040,Seven Beauties,1975
tt0075042,Passi furtivi in una notte boia,1976
tt0075045,Hot Stuff,1976
tt0075046,Le pays bleu,1977
tt0075052,People of the Wind,1976
tt0075055,Perché si uccidono (La merde),1976
tt0075056,Perdutamente tuo... mi firmo Macaluso Carmelo fu Giuseppe,1976
tt0075059,A Dog Called... Vengeance,1977
tt0075060,Street Warriors,1977
tt0075061,The Request,1976
tt0075063,"Philipp, der Kleine",1976
tt0075064,Kid Head,1975
tt0075066,The Pink Panther Strikes Again,1976
tt0075067,Pintea,1976
tt0075068,Pipe Dreams,1976
tt0075069,Hidden Pleasures,1977
tt0075073,La playa vacía,1977
tt0075076,Fill 'er Up with Super,1976
tt0075077,The Sudden Loneliness of Konrad Steiner,1976
tt0075079,Podranki,1977
tt0075080,Spider Football,1977
tt0075081,Buddies,1976
tt0075082,Police Python 357,1976
tt0075083,Silent Action,1975
tt0075085,Poliziotti violenti,1976
tt0075089,Las poquianchis (De los pormenores y otros sucedidos del dominio público que acontecieron a las hermanas de triste memoria a quienes la maledicencia así las bautizó),1976
tt0075091,The Last Mission of Demolitions Man Cloud,1978
tt0075093,Pousse-pousse,1976
tt0075094,The Written Off Return,1976
tt0075098,Pressure,1976
tt0075100,André van Duin's fun film,1976
tt0075102,Priklyucheniya Travki,1976
tt0075104,The Princess and the Pea,1977
tt0075105,The Prodigal Son,1976
tt0075109,Risking,1976
tt0075110,Foul Play,1977
tt0075111,Pure S,1975
tt0075112,A Queda,1978
tt0075114,Quelle strane occasioni,1976
tt0075115,Colt 38 Special Squad,1976
tt0075118,La question,1977
tt0075119,A Slave of Love,1976
tt0075121,Ragazzo di borgata,1976
tt0075128,Reisen til julestjernen,1976
tt0075131,Family Portrait,1976
tt0075132,The Return of a Man Called Horse,1976
tt0075140,End of the Game,1975
tt0075141,Ride a Wild Pony,1975
tt0075143,The Message,1976
